date,symbol,open,high,low,close,volume
2020-07-28,MSFT,155.54,156.24,154.29,155.12,23043506.0
2020-07-29,AAPL,160.64,160.77,153.7,153.77,5007860.0
2020-07-29,MSFT,155.12,155.59,154.45,155.02,28223704.0
2020-07-30,AAPL,153.77,154.12,151.4,151.88,14880900.0
2020-07-30,MSFT,155.02,155.73,150.79,151.14,7639723.0
2020-07-31,AAPL,151.88,154.4,151.21,154.11,13759177.0
2020-07-31,MSFT,151.14,155.6,150.36,154.59,18508315.0
2020-08-03,AAPL,154.11,154.37,152.53,153.35,28338532.0
2020-08-03,MSFT,154.59,155.24,152.22,152.77,21275496.0
2020-08-04,AAPL,153.35,155.4,152.48,153.98,14153909.0
2020-08-04,MSFT,152.77,155.68,152.7,155.31,28192919.0
2020-08-05,AAPL,153.98,158.54,153.48,157.25,5766347.0
2020-08-05,MSFT,155.31,155.49,153.78,153.86,8010830.0
2020-08-06,AAPL,157.25,163.04,155.6,161.32,27095930.0
2020-08-06,MSFT,153.86,154.53,151.99,152.4,25151897.0
2020-08-07,AAPL,161.32,161.77,160.5,161.17,11506808.0
2020-08-07,MSFT,152.4,155.52,152.32,155.4,6930560.0
2020-08-10,AAPL,161.17,166.51,160.09,165.42,27814563.0
2020-08-10,MSFT,155.4,158.51,154.5,157.9,13952624.0
2020-08-11,AAPL,165.42,166.77,163.99,165.77,24361194.0
2020-08-11,MSFT,157.9,158.65,157.79,158.48,22322510.0
2020-08-12,AAPL,165.77,165.87,163.15,163.24,27013124.0
2020-08-12,MSFT,158.48,160.92,158.0,160.45,12274499.0
2020-08-13,AAPL,163.24,164.58,160.45,161.48,25492991.0
2020-08-13,MSFT,160.45,160.86,158.56,159.78,25869635.0
2020-08-14,AAPL,161.48,162.19,156.71,157.09,8579468.0
2020-08-14,MSFT,159.78,160.68,159.09,159.81,28262922.0
2020-08-17,AAPL,157.09,157.19,154.48,154.54,20654516.0
2020-08-17,MSFT,159.81,160.03,158.04,158.21,8971037.0
2020-08-18,AAPL,154.54,154.59,153.55,153.56,15302620.0
2020-08-18,MSFT,158.21,161.04,157.69,160.53,11452184.0
2020-08-19,AAPL,153.56,156.11,153.46,155.98,20719429.0
2020-08-19,MSFT,160.53,160.84,158.44,158.85,6853715.0
2020-08-20,AAPL,155.98,161.23,155.96,161.2,23647129.0
2020-08-20,MSFT,158.85,163.28,158.21,162.66,22752431.0
2020-08-21,AAPL,161.2,161.28,156.85,157.11,17523903.0
2020-08-21,MSFT,162.66,163.75,161.06,161.91,27163072.0
2020-08-24,AAPL,157.11,158.92,155.3,158.35,12815276.0
2020-08-24,MSFT,161.91,162.28,161.46,162.02,20040627.0
2020-08-25,AAPL,158.35,158.74,154.73,155.33,27908330.0
2020-08-25,MSFT,162.02,164.53,161.58,164.03,8305233.0
2020-08-26,AAPL,155.33,157.35,155.04,156.79,21580950.0
2020-08-26,MSFT,164.03,164.65,163.27,164.15,9343544.0
2020-08-27,AAPL,156.79,157.47,155.63,156.47,27138564.0
2020-08-27,MSFT,164.15,165.23,162.96,163.44,5877152.0
2020-08-28,AAPL,156.47,156.73,151.06,151.21,10928571.0
2020-08-28,MSFT,163.44,163.53,163.02,163.42,17249851.0
2020-08-31,AAPL,151.21,154.38,150.41,153.95,25956467.0
2020-08-31,MSFT,163.42,166.04,162.98,165.79,23026359.0
2020-09-01,AAPL,153.95,154.11,152.12,152.27,13085481.0
2020-09-01,MSFT,165.79,166.4,162.44,164.13,8750424.0
2020-09-02,AAPL,152.27,152.71,150.52,150.8,16512158.0
2020-09-02,MSFT,164.13,165.11,162.59,163.86,26192888.0
2020-09-03,AAPL,150.8,152.27,145.99,147.84,26510741.0
2020-09-03,MSFT,163.86,164.32,163.51,163.94,11317324.0
2020-09-04,AAPL,147.84,148.36,145.86,146.09,13867949.0
2020-09-04,MSFT,163.94,166.51,163.66,166.25,17861833.0
2020-09-07,AAPL,146.09,148.19,145.18,147.34,11262725.0
2020-09-07,MSFT,166.25,167.28,162.53,166.05,21690899.0
2020-09-08,AAPL,147.34,148.0,146.65,146.87,27888724.0
2020-09-08,MSFT,166.05,171.08,165.87,170.9,18498131.0
2020-09-09,AAPL,146.87,148.23,146.01,147.85,29108102.0
2020-09-09,MSFT,170.9,171.83,169.51,170.54,16947074.0
2020-09-10,AAPL,147.85,149.7,147.59,148.92,12776922.0
2020-09-10,MSFT,170.54,170.8,169.8,169.97,13421512.0
2020-09-11,AAPL,148.92,152.95,148.74,152.75,12656489.0
2020-09-11,MSFT,169.97,170.64,168.54,169.57,15750337.0
2020-09-14,AAPL,152.75,153.04,151.25,151.83,10691818.0
2020-09-14,MSFT,169.57,169.71,165.85,166.15,10961579.0
2020-09-15,AAPL,151.83,152.79,146.93,147.71,5588202.0
2020-09-15,MSFT,166.15,166.49,163.13,163.51,12362992.0
2020-09-16,AAPL,147.71,151.58,147.48,150.78,18822057.0
2020-09-16,MSFT,163.51,164.22,161.77,162.21,23880801.0
2020-09-17,AAPL,150.78,151.28,149.73,149.9,11372522.0
2020-09-17,MSFT,162.21,166.7,160.89,165.2,27064867.0
2020-09-18,AAPL,149.9,153.83,149.33,153.16,26227064.0
2020-09-18,MSFT,165.2,167.0,163.64,165.17,26232110.0
2020-09-21,AAPL,153.16,154.61,152.79,154.34,9280123.0
2020-09-21,MSFT,165.17,165.53,163.67,163.97,13273731.0
2020-09-22,AAPL,154.34,155.52,153.47,154.02,20881831.0
2020-09-22,MSFT,163.97,167.44,163.72,167.23,13031118.0
2020-09-23,AAPL,154.02,155.49,153.38,155.1,17670674.0
2020-09-23,MSFT,167.23,172.44,166.58,171.42,6457520.0
2020-09-24,AAPL,155.1,162.08,154.11,161.0,20298140.0
2020-09-24,MSFT,171.42,175.05,171.19,174.91,11845479.0
2020-09-25,AAPL,161.0,168.69,158.58,167.51,7817901.0
2020-09-25,MSFT,174.91,175.23,172.36,172.63,19639863.0
2020-09-28,AAPL,167.51,168.56,166.69,167.8,16663832.0
2020-09-28,MSFT,172.63,173.45,171.11,171.35,11694792.0
2020-09-29,AAPL,167.8,168.43,167.76,168.38,20651221.0
2020-09-29,MSFT,171.35,176.55,171.28,176.38,23336718.0
2020-09-30,AAPL,168.38,172.99,167.79,171.91,13523534.0
2020-09-30,MSFT,176.38,177.66,175.6,177.11,6264885.0
2020-10-01,AAPL,171.91,172.35,168.77,169.25,26872476.0
2020-10-01,MSFT,177.11,177.98,175.86,176.43,15295615.0
2020-10-02,AAPL,169.25,170.75,169.03,170.39,18238359.0
2020-10-02,MSFT,176.43,178.58,176.29,178.5,12026875.0
2020-10-05,AAPL,170.39,171.47,169.62,170.38,14062972.0
2020-10-05,MSFT,178.5,181.63,178.19,181.42,17357210.0
2020-10-06,AAPL,170.38,171.98,168.81,171.47,5770502.0
2020-10-06,MSFT,181.42,182.47,179.02,179.86,5641272.0
2020-10-07,AAPL,171.47,171.64,168.66,168.86,9212317.0
2020-10-07,MSFT,179.86,181.0,179.71,180.54,15469411.0
2020-10-08,AAPL,168.86,170.66,162.99,163.93,16914791.0
2020-10-08,MSFT,180.54,183.68,180.38,183.26,24710190.0
2020-10-09,AAPL,163.93,164.61,156.87,157.7,15000624.0
2020-10-09,MSFT,183.26,183.54,179.77,180.01,26423920.0
2020-10-12,AAPL,157.7,158.93,153.59,154.47,26787862.0
2020-10-12,MSFT,180.01,180.43,179.33,180.11,11398170.0
2020-10-13,AAPL,154.47,155.6,149.69,153.2,24649170.0
2020-10-13,MSFT,180.11,180.62,176.11,177.03,15719862.0
2020-10-14,AAPL,153.2,153.35,152.16,152.41,8974253.0
2020-10-14,MSFT,177.03,177.39,174.06,174.37,22253879.0
2020-10-15,AAPL,152.41,158.25,152.37,158.16,19787191.0
2020-10-15,MSFT,174.37,174.87,172.63,172.9,16593210.0
2020-10-16,AAPL,158.16,163.17,157.29,161.57,16360176.0
2020-10-16,MSFT,172.9,175.85,171.66,174.26,18579709.0
2020-10-19,AAPL,161.57,163.81,158.13,158.73,7528580.0
2020-10-19,MSFT,174.26,174.53,173.25,173.44,13537848.0
2020-10-20,AAPL,158.73,160.25,157.96,159.84,21647830.0
2020-10-20,MSFT,173.44,173.75,171.47,171.74,25936590.0
2020-10-21,AAPL,159.84,160.21,158.28,158.68,18429678.0
2020-10-21,MSFT,171.74,173.23,170.55,171.94,20787556.0
2020-10-22,AAPL,158.68,159.69,156.03,157.9,7186444.0
2020-10-22,MSFT,171.94,172.1,168.76,168.92,29009468.0
2020-10-23,AAPL,157.9,158.66,157.81,158.52,16702134.0
2020-10-23,MSFT,168.92,171.76,165.95,170.13,24495388.0
2020-10-26,AAPL,158.52,161.02,157.55,160.45,23291689.0
2020-10-26,MSFT,170.13,173.75,169.42,173.25,14182290.0
2020-10-27,AAPL,160.45,162.65,158.38,159.49,13177806.0
2020-10-27,MSFT,173.25,173.62,172.75,173.09,13195458.0
2020-10-28,AAPL,159.49,163.11,158.75,162.8,13922261.0
2020-10-28,MSFT,173.09,173.27,172.16,172.6,7208520.0
2020-10-29,AAPL,162.8,162.92,159.29,159.39,7754014.0
2020-10-29,MSFT,172.6,173.69,172.59,173.68,20561499.0
2020-10-30,AAPL,159.39,162.09,158.59,159.47,10108459.0
2020-10-30,MSFT,173.68,173.73,168.2,168.28,23741144.0
2020-11-02,AAPL,159.47,168.79,158.11,167.57,29527798.0
2020-11-02,MSFT,168.28,169.8,168.23,169.77,13855422.0
2020-11-03,AAPL,167.57,169.19,166.5,168.34,20519978.0
2020-11-03,MSFT,169.77,178.34,169.74,178.33,5532558.0
2020-11-04,AAPL,168.34,174.8,166.91,173.04,9401082.0
2020-11-04,MSFT,178.33,179.94,176.26,178.05,25638424.0
2020-11-05,AAPL,173.04,174.04,171.72,173.41,17068792.0
2020-11-05,MSFT,178.05,178.06,177.76,177.77,10574083.0
2020-11-06,AAPL,173.41,175.93,171.77,175.4,9818572.0
2020-11-06,MSFT,177.77,180.76,176.77,179.93,19556716.0
2020-11-09,AAPL,175.4,175.74,175.05,175.28,16068513.0
2020-11-09,MSFT,179.93,185.72,178.95,184.72,6331266.0
2020-11-10,AAPL,175.28,176.09,174.26,174.79,8639567.0
2020-11-10,MSFT,184.72,188.27,184.18,187.64,6569047.0
2020-11-11,AAPL,174.79,175.6,170.51,172.31,20470044.0
2020-11-11,MSFT,187.64,188.42,180.82,181.45,27453709.0
2020-11-12,AAPL,172.31,173.79,172.3,173.79,19254825.0
2020-11-12,MSFT,181.45,183.74,180.61,183.13,21812335.0
2020-11-13,AAPL,173.79,173.99,170.7,171.08,20835866.0
2020-11-13,MSFT,183.13,191.02,182.49,190.76,5132427.0
2020-11-16,AAPL,171.08,173.45,170.82,173.32,16091739.0
2020-11-16,MSFT,190.76,193.45,189.85,192.71,7516408.0
2020-11-17,AAPL,173.32,177.75,171.67,176.99,12149430.0
2020-11-17,MSFT,192.71,193.54,187.94,189.31,17318554.0
2020-11-18,AAPL,176.99,178.8,176.73,178.29,11238929.0
2020-11-18,MSFT,189.31,191.12,188.73,190.21,22009134.0
2020-11-19,AAPL,178.29,178.54,176.87,177.4,10378629.0
2020-11-19,MSFT,190.21,192.09,184.73,186.48,15599978.0
2020-11-20,AAPL,177.4,179.25,177.32,179.01,15735584.0
2020-11-20,MSFT,186.48,191.6,185.52,190.2,26818754.0
2020-11-23,AAPL,179.01,179.93,177.73,178.04,16286538.0
2020-11-23,MSFT,190.2,190.97,186.81,187.43,21318616.0
2020-11-24,AAPL,178.04,181.53,177.79,181.29,21838046.0
2020-11-24,MSFT,187.43,187.82,187.37,187.71,20356393.0
2020-11-25,AAPL,181.29,181.34,175.15,175.2,6310864.0
2020-11-25,MSFT,187.71,188.07,184.75,185.26,12243602.0
2020-11-26,AAPL,175.2,175.69,173.44,174.16,12042513.0
2020-11-26,MSFT,185.26,185.31,183.69,183.74,22048674.0
2020-11-27,AAPL,174.16,174.52,167.61,167.8,26315617.0
2020-11-27,MSFT,183.74,189.67,182.35,188.16,26842385.0
2020-11-30,AAPL,167.8,167.98,162.61,163.19,27881144.0
2020-11-30,MSFT,188.16,188.54,188.15,188.53,6223797.0
2020-12-01,AAPL,163.19,167.58,163.13,167.52,28272648.0
2020-12-01,MSFT,188.53,189.1,185.98,186.94,23358643.0
2020-12-02,AAPL,167.52,171.26,165.3,170.45,12658655.0
2020-12-02,MSFT,186.94,187.26,183.54,183.66,26993316.0
2020-12-03,AAPL,170.45,170.97,168.05,168.22,8428272.0
2020-12-03,MSFT,183.66,184.77,178.0,178.39,15807360.0
2020-12-04,AAPL,168.22,168.22,163.58,163.58,9954475.0
2020-12-04,MSFT,178.39,178.57,174.76,174.97,24147535.0
2020-12-07,AAPL,163.58,163.62,154.69,154.73,8296861.0
2020-12-07,MSFT,174.97,177.36,174.06,175.34,13950656.0
2020-12-08,AAPL,154.73,155.8,152.34,153.22,28864196.0
2020-12-08,MSFT,175.34,178.72,174.18,178.13,9821988.0
2020-12-09,AAPL,153.22,163.38,152.06,160.45,27084687.0
2020-12-09,MSFT,178.13,178.14,176.63,176.63,25397206.0
2020-12-10,AAPL,160.45,164.09,157.85,161.84,25264015.0
2020-12-10,MSFT,176.63,181.57,176.43,181.12,12778302.0
2020-12-11,AAPL,161.84,161.94,159.8,160.21,23245044.0
2020-12-11,MSFT,181.12,181.69,178.92,179.15,23926507.0
2020-12-14,AAPL,160.21,161.7,160.2,161.69,13578440.0
2020-12-14,MSFT,179.15,179.35,178.36,178.54,12884661.0
2020-12-15,AAPL,161.69,161.81,156.88,157.06,16892197.0
2020-12-15,MSFT,178.54,179.06,175.05,175.59,14975001.0
2020-12-16,AAPL,157.06,157.19,155.67,156.24,26035796.0
2020-12-16,MSFT,175.59,180.11,174.68,178.42,22127549.0
2020-12-17,AAPL,156.24,157.2,155.85,156.6,25359182.0
2020-12-17,MSFT,178.42,184.49,178.4,184.47,13534296.0
2020-12-18,AAPL,156.6,157.91,155.18,156.41,17970356.0
2020-12-18,MSFT,184.47,184.57,179.44,179.49,25195124.0
2020-12-21,AAPL,156.41,159.13,156.1,158.83,25939043.0
2020-12-21,MSFT,179.49,179.88,178.18,178.57,5972199.0
2020-12-22,AAPL,158.83,160.17,158.51,159.94,13668812.0
2020-12-22,MSFT,178.57,183.87,177.58,182.23,5291774.0
2020-12-23,AAPL,159.94,163.13,159.0,162.04,15337540.0
2020-12-23,MSFT,182.23,182.89,177.98,178.19,7042681.0
2020-12-24,AAPL,162.04,162.32,159.51,160.01,25990289.0
2020-12-24,MSFT,178.19,180.9,176.38,179.85,11406692.0
2020-12-25,AAPL,160.01,163.31,158.83,162.82,14410619.0
2020-12-25,MSFT,179.85,184.28,179.32,183.41,6347961.0
2020-12-28,AAPL,162.82,168.77,162.18,167.98,23804126.0
2020-12-28,MSFT,183.41,185.55,182.08,183.7,14517744.0
2020-12-29,AAPL,167.98,169.2,163.78,164.99,16332142.0
2020-12-29,MSFT,183.7,185.85,183.45,185.36,5610387.0
2020-12-30,AAPL,164.99,165.32,161.28,162.32,12446871.0
2020-12-30,MSFT,185.36,190.9,185.09,190.64,23906719.0
2020-12-31,AAPL,162.32,167.12,161.93,166.53,10470860.0
2020-12-31,MSFT,190.64,197.56,189.73,196.65,8821809.0
2021-01-01,AAPL,166.53,167.4,164.98,166.0,20166962.0
2021-01-01,MSFT,196.65,197.48,195.84,196.53,29301589.0
2021-01-04,AAPL,166.0,170.85,165.32,170.54,16991488.0
2021-01-04,MSFT,196.53,196.64,194.78,194.96,26428545.0
2021-01-05,AAPL,170.54,170.77,168.98,169.19,14234755.0
2021-01-05,MSFT,194.96,195.15,191.97,192.22,22358549.0
2021-01-06,AAPL,169.19,174.91,168.46,173.98,23578915.0
2021-01-06,MSFT,192.22,195.54,192.02,195.27,24953982.0
2021-01-07,AAPL,173.98,174.55,173.89,174.48,5026299.0
2021-01-07,MSFT,195.27,196.11,190.0,191.16,24374691.0
2021-01-08,AAPL,174.48,176.35,172.97,175.41,7304836.0
2021-01-08,MSFT,191.16,191.16,190.46,190.47,26139346.0
2021-01-11,AAPL,175.41,181.2,175.26,180.75,29045393.0
2021-01-11,MSFT,190.47,191.2,190.22,190.85,18884552.0
2021-01-12,AAPL,180.75,181.02,179.04,179.59,21588247.0
2021-01-12,MSFT,190.85,192.35,188.29,189.41,20595009.0
2021-01-13,AAPL,179.59,179.64,176.4,176.5,18740726.0
2021-01-13,MSFT,189.41,190.51,189.26,190.31,16725367.0
2021-01-14,AAPL,176.5,176.84,174.87,175.08,5368354.0
2021-01-14,MSFT,190.31,198.44,189.84,198.22,20601577.0
2021-01-15,AAPL,175.08,177.01,174.95,176.66,19960815.0
2021-01-15,MSFT,198.22,198.73,196.8,197.91,14534181.0
2021-01-18,AAPL,176.66,178.91,170.34,171.58,15869909.0
2021-01-18,MSFT,197.91,199.48,194.82,196.63,8098293.0
2021-01-19,AAPL,171.58,175.11,170.8,173.73,19997285.0
2021-01-19,MSFT,196.63,200.44,196.49,199.87,28278152.0
2021-01-20,AAPL,173.73,174.42,171.71,172.04,6025011.0
2021-01-20,MSFT,199.87,200.99,199.2,200.7,22474133.0
2021-01-21,AAPL,172.04,175.91,172.03,175.89,18766036.0
2021-01-21,MSFT,200.7,206.52,200.28,205.37,22623516.0
2021-01-22,AAPL,175.89,176.63,167.54,168.18,19446715.0
2021-01-22,MSFT,205.37,205.99,205.35,205.98,12000660.0
2021-01-25,AAPL,168.18,168.65,164.19,165.76,12251196.0
2021-01-25,MSFT,205.98,208.22,204.03,205.24,24270914.0
2021-01-26,AAPL,165.76,166.26,159.41,160.63,6362813.0
2021-01-26,MSFT,205.24,205.65,199.03,199.63,17981333.0
2021-01-27,AAPL,160.63,161.51,155.46,158.21,29289403.0
2021-01-27,MSFT,199.63,199.98,194.09,194.67,6916203.0
2021-01-28,AAPL,158.21,159.03,158.19,159.02,22734658.0
2021-01-28,MSFT,194.67,194.85,188.89,189.19,28868065.0
2021-01-29,AAPL,159.02,159.82,158.06,158.55,20541710.0
2021-01-29,MSFT,189.19,190.54,189.0,190.39,29794741.0
2021-02-01,AAPL,158.55,158.98,157.6,157.85,24177232.0
2021-02-01,MSFT,190.39,190.99,185.79,186.41,26765384.0
2021-02-02,AAPL,157.85,158.67,156.91,157.45,21773034.0
2021-02-02,MSFT,186.41,191.16,184.77,190.2,16874124.0
2021-02-03,AAPL,157.45,158.76,157.03,158.12,8359845.0
2021-02-03,MSFT,190.2,191.12,189.44,190.36,10829837.0
2021-02-04,AAPL,158.12,158.23,154.92,155.2,16369818.0
2021-02-04,MSFT,190.36,191.03,189.47,189.7,5275622.0
2021-02-05,AAPL,155.2,157.71,155.02,157.35,27216744.0
2021-02-05,MSFT,189.7,190.74,186.33,187.26,23416265.0
2021-02-08,AAPL,157.35,159.89,157.08,159.4,12196535.0
2021-02-08,MSFT,187.26,192.23,184.96,189.17,27273126.0
2021-02-09,AAPL,159.4,160.78,159.02,160.63,29305215.0
2021-02-09,MSFT,189.17,190.32,184.88,186.85,7602268.0
2021-02-10,AAPL,160.63,162.85,159.76,162.4,6608724.0
2021-02-10,MSFT,186.85,186.91,183.89,184.04,22109165.0
2021-02-11,AAPL,162.4,163.5,162.17,163.38,13268076.0
2021-02-11,MSFT,184.04,188.65,183.45,187.59,5668562.0
2021-02-12,AAPL,163.38,170.56,162.06,169.85,13755754.0
2021-02-12,MSFT,187.59,191.05,184.18,188.7,24415177.0
2021-02-15,AAPL,169.85,170.39,169.24,169.64,20435439.0
2021-02-15,MSFT,188.7,189.74,187.16,188.07,5704356.0
2021-02-16,AAPL,169.64,171.44,167.0,168.73,9402435.0
2021-02-16,MSFT,188.07,190.07,188.05,190.05,29383584.0
2021-02-17,AAPL,168.73,169.51,165.65,166.42,10728520.0
2021-02-17,MSFT,190.05,190.21,190.0,190.14,9256162.0
2021-02-18,AAPL,166.42,166.94,162.62,163.27,21552206.0
2021-02-18,MSFT,190.14,191.99,189.8,191.36,15007470.0
2021-02-19,AAPL,163.27,165.07,158.18,159.54,12115786.0
2021-02-19,MSFT,191.36,191.84,188.51,188.98,22373710.0
2021-02-22,AAPL,159.54,160.67,155.71,156.95,26975097.0
2021-02-22,MSFT,188.98,196.19,188.29,195.31,26156274.0
2021-02-23,AAPL,156.95,157.1,156.61,156.81,26754817.0
2021-02-23,MSFT,195.31,195.75,193.36,193.61,14082647.0
2021-02-24,AAPL,156.81,158.03,156.64,157.86,12568871.0
2021-02-24,MSFT,193.61,198.49,193.57,198.48,29510434.0
2021-02-25,AAPL,157.86,158.27,157.68,158.08,18998715.0
2021-02-25,MSFT,198.48,198.6,197.67,197.96,5398560.0
2021-02-26,AAPL,158.08,158.63,155.28,155.88,13322065.0
2021-02-26,MSFT,197.96,201.11,196.88,200.56,16784994.0
2021-03-01,AAPL,155.88,158.78,155.73,158.62,13621805.0
2021-03-01,MSFT,200.56,203.45,199.81,202.97,29700565.0
2021-03-02,AAPL,158.62,161.14,158.36,160.92,21759112.0
2021-03-02,MSFT,202.97,207.49,202.71,206.74,11852783.0
2021-03-03,AAPL,160.92,161.29,159.32,160.5,12328125.0
2021-03-03,MSFT,206.74,207.04,203.27,204.09,18334460.0
2021-03-04,AAPL,160.5,160.78,158.33,158.6,8731785.0
2021-03-04,MSFT,204.09,207.94,203.61,207.65,16113855.0
2021-03-05,AAPL,158.6,160.6,158.14,160.32,11477896.0
2021-03-05,MSFT,207.65,215.52,207.0,213.85,14847005.0
2021-03-08,AAPL,160.32,162.7,159.88,160.95,28235935.0
2021-03-08,MSFT,213.85,214.07,212.85,213.06,24194084.0
2021-03-09,AAPL,160.95,161.63,156.32,156.67,11483079.0
2021-03-09,MSFT,213.06,213.94,211.92,213.25,17971247.0
2021-03-10,AAPL,156.67,157.98,153.86,156.54,14096169.0
2021-03-10,MSFT,213.25,214.17,211.2,211.57,22845895.0
2021-03-11,AAPL,156.54,157.88,155.89,157.38,20720441.0
2021-03-11,MSFT,211.57,214.48,207.52,210.5,17999272.0
2021-03-12,AAPL,157.38,159.81,153.51,154.79,7529986.0
2021-03-12,MSFT,210.5,216.4,210.24,216.32,29934770.0
2021-03-15,AAPL,154.79,156.77,153.91,155.41,11711465.0
2021-03-15,MSFT,216.32,217.44,212.16,213.0,16755914.0
2021-03-16,AAPL,155.41,157.59,148.97,151.26,9367100.0
2021-03-16,MSFT,213.0,213.48,208.73,209.94,24901945.0
2021-03-17,AAPL,151.26,155.66,150.83,155.19,28109069.0
2021-03-17,MSFT,209.94,215.95,209.63,215.41,20323722.0
2021-03-18,AAPL,155.19,159.59,153.53,158.96,28318651.0
2021-03-18,MSFT,215.41,217.66,215.4,217.62,25035011.0
2021-03-19,AAPL,158.96,159.4,157.98,158.27,23893352.0
2021-03-19,MSFT,217.62,226.91,215.35,225.09,27140665.0
2021-03-22,AAPL,158.27,159.5,158.23,159.43,11177982.0
2021-03-22,MSFT,225.09,225.44,223.32,223.57,10662526.0
2021-03-23,AAPL,159.43,161.86,150.24,152.4,20410375.0
2021-03-23,MSFT,223.57,224.98,223.13,224.1,12542842.0
2021-03-24,AAPL,152.4,152.74,149.09,149.16,21556720.0
2021-03-24,MSFT,224.1,224.58,221.46,221.86,12539161.0
2021-03-25,AAPL,149.16,150.03,147.3,148.4,26734464.0
2021-03-25,MSFT,221.86,223.49,220.59,222.43,17174215.0
2021-03-26,AAPL,148.4,148.67,145.37,145.48,8904130.0
2021-03-26,MSFT,222.43,222.79,216.11,216.38,17296752.0
2021-03-29,AAPL,145.48,148.92,143.75,147.52,23406351.0
2021-03-29,MSFT,216.38,219.33,215.54,218.81,5091099.0
2021-03-30,AAPL,147.52,153.59,146.88,153.26,9852542.0
2021-03-30,MSFT,218.81,220.09,218.62,220.0,27385604.0
2021-03-31,AAPL,153.26,154.12,148.82,149.95,19217328.0
2021-03-31,MSFT,220.0,221.99,218.34,219.88,26495357.0
2021-04-01,AAPL,149.95,150.2,147.42,147.66,26980955.0
2021-04-01,MSFT,219.88,220.4,217.64,218.61,20026286.0
2021-04-02,AAPL,147.66,149.72,146.44,148.38,6551828.0
2021-04-02,MSFT,218.61,220.13,213.75,215.63,12647597.0
2021-04-05,AAPL,148.38,153.91,145.29,153.03,8700830.0
2021-04-05,MSFT,215.63,218.32,215.28,218.19,25664539.0
2021-04-06,AAPL,153.03,153.2,149.45,149.6,25328260.0
2021-04-06,MSFT,218.19,218.74,213.86,214.28,11782422.0
2021-04-07,AAPL,149.6,150.91,149.25,150.37,5468764.0
2021-04-07,MSFT,214.28,216.26,214.17,216.09,12645299.0
2021-04-08,AAPL,150.37,156.23,148.43,155.7,22128162.0
2021-04-08,MSFT,216.09,223.94,215.62,223.34,29938429.0
2021-04-09,AAPL,155.7,155.87,150.76,150.98,17530829.0
2021-04-09,MSFT,223.34,228.97,223.03,228.71,28097846.0
2021-04-12,AAPL,150.98,151.45,146.97,147.43,26568170.0
2021-04-12,MSFT,228.71,228.98,222.75,223.43,19609823.0
2021-04-13,AAPL,147.43,147.81,145.12,146.31,26223977.0
2021-04-13,MSFT,223.43,225.36,220.03,221.63,9230787.0
2021-04-14,AAPL,146.31,146.75,144.77,144.94,13149776.0
2021-04-14,MSFT,221.63,223.91,220.76,223.18,8076081.0
2021-04-15,AAPL,144.94,147.95,143.98,147.24,5110688.0
2021-04-15,MSFT,223.18,223.87,222.63,223.01,29106809.0
2021-04-16,AAPL,147.24,148.3,146.69,147.98,8204056.0
2021-04-16,MSFT,223.01,223.38,217.88,218.23,11638124.0
2021-04-19,AAPL,147.98,148.04,143.08,143.16,7684113.0
2021-04-19,MSFT,218.23,220.55,217.36,219.63,22036627.0
2021-04-20,AAPL,143.16,145.31,142.4,144.62,29555770.0
2021-04-20,MSFT,219.63,221.11,218.33,219.68,13830664.0
2021-04-21,AAPL,144.62,146.13,142.59,143.11,19922287.0
2021-04-21,MSFT,219.68,226.95,218.95,226.48,17416328.0
2021-04-22,AAPL,143.11,146.67,143.09,146.66,21918465.0
2021-04-22,MSFT,226.48,226.94,225.28,225.66,29651501.0
2021-04-23,AAPL,146.66,146.85,144.81,144.99,10772620.0
2021-04-23,MSFT,225.66,230.67,225.17,229.93,19824016.0
2021-04-26,AAPL,144.99,145.42,143.09,143.32,26267265.0
2021-04-26,MSFT,229.93,230.31,225.09,225.47,15765541.0
2021-04-27,AAPL,143.32,145.27,142.8,144.85,23066736.0
2021-04-27,MSFT,225.47,227.6,220.5,221.92,15391545.0
2021-04-28,AAPL,144.85,147.85,144.56,147.01,23803456.0
2021-04-28,MSFT,221.92,224.7,221.79,224.54,10753349.0
2021-04-29,AAPL,147.01,148.87,146.59,148.33,16706082.0
2021-04-29,MSFT,224.54,228.53,224.42,228.48,18912294.0
2021-04-30,AAPL,148.33,148.97,143.54,143.74,22456056.0
2021-04-30,MSFT,228.48,228.63,224.65,225.14,19243274.0
2021-05-03,AAPL,143.74,147.61,140.76,145.27,18601286.0
2021-05-03,MSFT,225.14,227.79,222.15,225.31,7375072.0
2021-05-04,AAPL,145.27,146.27,141.18,142.51,14614101.0
2021-05-04,MSFT,225.31,227.3,218.67,220.54,15118991.0
2021-05-05,AAPL,142.51,145.1,138.88,143.21,19862342.0
2021-05-05,MSFT,220.54,221.51,219.21,219.99,21119992.0
2021-05-06,AAPL,143.21,143.44,138.66,139.46,13108499.0
2021-05-06,MSFT,219.99,224.3,219.64,222.98,6374009.0
2021-05-07,AAPL,139.46,141.7,138.46,140.7,28821162.0
2021-05-07,MSFT,222.98,223.31,220.96,221.54,29408056.0
2021-05-10,AAPL,140.7,140.8,138.29,138.63,22923964.0
2021-05-10,MSFT,221.54,223.3,219.11,220.75,26522990.0
2021-05-11,AAPL,138.63,139.42,134.24,135.37,22917825.0
2021-05-11,MSFT,220.75,221.92,215.55,216.93,20922456.0
